"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=637856084 TSecr=0 WS=128"
"2","0.000017","192.168.2.20","192.168.2.20","TCP","80","1935  >  39862 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=637856084 TSecr=637856084 WS=128"
"3","0.000032","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=637856084 TSecr=637856084"
"4","0.000104","192.168.2.20","192.168.2.20","RTMP","1609","Handshake C0+C1"
"5","0.000121","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=1 Ack=1538 Win=77440 Len=0 TSval=637856084 TSecr=637856084"
"6","0.000995","192.168.2.20","192.168.2.20","TCP","1609","1935  >  39862 [PSH, ACK] Seq=1 Ack=1538 Win=77440 Len=1537 TSval=637856085 TSecr=637856084"
"7","0.001004","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=1538 Ack=1538 Win=78976 Len=0 TSval=637856085 TSecr=637856085"
"8","0.001036","192.168.2.20","192.168.2.20","RTMP","1608","Handshake S0+S1+S2"
"9","0.001047","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=1538 Ack=3074 Win=78976 Len=0 TSval=637856085 TSecr=637856085"
"10","0.001070","192.168.2.20","192.168.2.20","RTMP","1608","Handshake C2"
"11","0.041485","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3074 Ack=3074 Win=78976 Len=0 TSval=637856126 TSecr=637856085"
"12","0.041503","192.168.2.20","192.168.2.20","RTMP","227","connect()"
"13","0.041518","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3074 Ack=3229 Win=79744 Len=0 TSval=637856126 TSecr=637856126"
"14","0.041579","192.168.2.20","192.168.2.20","RTMP","88","Window Acknowledgement Size 5000000"
"15","0.082471","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=3229 Ack=3090 Win=78976 Len=0 TSval=637856167 TSecr=637856126"
"16","0.082483","192.168.2.20","192.168.2.20","RTMP","307","Set Peer Bandwidth 5000000,Dynamic|Set Chunk Size 4096|_result()"
"17","0.082495","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=3229 Ack=3325 Win=79744 Len=0 TSval=637856167 TSecr=637856167"
"18","0.082541","192.168.2.20","192.168.2.20","TCP","84","39862  >  1935 [PSH, ACK] Seq=3229 Ack=3325 Win=79744 Len=12 TSval=637856167 TSecr=637856167"
"19","0.123551","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3325 Ack=3241 Win=79744 Len=0 TSval=637856208 TSecr=637856167"
"20","0.123586","192.168.2.20","192.168.2.20","RTMP","191","Set Chunk Size 4096|releaseStream()|FCPublish()|createStream()"
"21","0.123613","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3325 Ack=3360 Win=79744 Len=0 TSval=637856208 TSecr=637856208"
"22","0.123771","192.168.2.20","192.168.2.20","RTMP","113","_result()"
"23","0.123882","192.168.2.20","192.168.2.20","TCP","84","39862  >  1935 [PSH, ACK] Seq=3360 Ack=3366 Win=79744 Len=12 TSval=637856208 TSecr=637856208"
"24","0.164727","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3366 Ack=3372 Win=79744 Len=0 TSval=637856249 TSecr=637856208"
"25","0.164758","192.168.2.20","192.168.2.20","RTMP","108","publish()"
"26","0.164791","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3366 Ack=3408 Win=79744 Len=0 TSval=637856249 TSecr=637856249"
"27","0.164921","192.168.2.20","192.168.2.20","RTMP","189","onStatus()"
"28","0.205717","192.168.2.20","192.168.2.20","TCP","72","39862  >  1935 [ACK] Seq=3408 Ack=3483 Win=79744 Len=0 TSval=637856290 TSecr=637856249"
"29","1.164044","192.168.2.20","192.168.2.20","TCP","84","39862  >  1935 [PSH, ACK] Seq=3408 Ack=3483 Win=79744 Len=12 TSval=637857248 TSecr=637856249"
"30","1.204534","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=3420 Win=79744 Len=0 TSval=637857289 TSecr=637857248"
"31","1.204567","192.168.2.20","192.168.2.20","RTMP","539","@setDataFrame()|Video Data|Audio Data"
"32","1.204589","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=3887 Win=79616 Len=0 TSval=637857289 TSecr=637857289"
"33","2.430660","192.168.2.20","192.168.2.20","TCP","84","39862  >  1935 [PSH, ACK] Seq=3887 Ack=3483 Win=79744 Len=12 TSval=637858515 TSecr=637857289"
"34","2.430706","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=3899 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"35","2.430732","192.168.2.20","192.168.2.20","RTMP","365","Audio Data"
"36","2.430740","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4192 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"37","2.430758","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=4192 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"38","2.430765","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4200 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"39","2.430779","192.168.2.20","192.168.2.20","RTMP","377","Audio Data"
"40","2.430787","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4505 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"41","2.430802","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=4505 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"42","2.430810","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4513 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"43","2.430822","192.168.2.20","192.168.2.20","RTMP","331","Audio Data"
"44","2.430830","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4772 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"45","2.430844","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=4772 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"46","2.430853","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=4780 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"47","2.430866","192.168.2.20","192.168.2.20","RTMP","382","Audio Data"
"48","2.430874","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5090 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"49","2.430888","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=5090 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"50","2.430898","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5098 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"51","2.430911","192.168.2.20","192.168.2.20","RTMP","398","Audio Data"
"52","2.430919","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5424 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"53","2.430934","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=5424 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"54","2.430942","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5432 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"55","2.430955","192.168.2.20","192.168.2.20","RTMP","412","Audio Data"
"56","2.430963","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5772 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"57","2.430977","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=5772 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"58","2.430984","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=5780 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"59","2.430997","192.168.2.20","192.168.2.20","RTMP","418","Audio Data"
"60","2.431005","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=6126 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"61","2.431022","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=6126 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"62","2.431029","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=6134 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"63","2.431042","192.168.2.20","192.168.2.20","RTMP","425","Audio Data"
"64","2.431050","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=6487 Win=79616 Len=0 TSval=637858515 TSecr=637858515"
"65","2.431064","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=6487 Ack=3483 Win=79744 Len=8 TSval=637858515 TSecr=637858515"
"66","2.431091","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=6495 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"67","2.431119","192.168.2.20","192.168.2.20","RTMP","1600","Audio Data|Audio Data|Audio Data|Audio Data"
"68","2.431141","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=8023 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"69","2.431157","192.168.2.20","192.168.2.20","RTMP","1607","Audio Data|Audio Data|Audio Data|Audio Data"
"70","2.431178","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=9558 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"71","2.431192","192.168.2.20","192.168.2.20","RTMP","1205","Audio Data|Audio Data|Audio Data"
"72","2.431212","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=10691 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"73","2.431227","192.168.2.20","192.168.2.20","RTMP","1519","Audio Data|Audio Data|Audio Data|Audio Data"
"74","2.431246","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=12138 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"75","2.431262","192.168.2.20","192.168.2.20","RTMP","1312","Audio Data|Audio Data|Audio Data"
"76","2.431281","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=13378 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"77","2.431295","192.168.2.20","192.168.2.20","RTMP","1591","Audio Data|Audio Data|Audio Data|Audio Data"
"78","2.431321","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=14897 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"79","2.431335","192.168.2.20","192.168.2.20","RTMP","1202","Audio Data|Audio Data|Audio Data"
"80","2.431355","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=16027 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"81","2.431369","192.168.2.20","192.168.2.20","RTMP","1204","Audio Data|Audio Data|Audio Data"
"82","2.431388","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=17159 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"83","2.431400","192.168.2.20","192.168.2.20","RTMP","1190","Audio Data|Audio Data|Audio Data"
"84","2.431427","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=18277 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"85","2.431442","192.168.2.20","192.168.2.20","RTMP","1246","Audio Data|Audio Data|Audio Data"
"86","2.431476","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=19451 Win=79744 Len=0 TSval=637858515 TSecr=637858515"
"87","2.431490","192.168.2.20","192.168.2.20","RTMP","438","Audio Data"
"88","2.431516","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=19817 Win=79744 Len=0 TSval=637858516 TSecr=637858516"
"89","2.431530","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=19817 Ack=3483 Win=79744 Len=8 TSval=637858516 TSecr=637858516"
"90","2.431555","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=19825 Win=79744 Len=0 TSval=637858516 TSecr=637858516"
"91","2.431571","192.168.2.20","192.168.2.20","TCP","16459","39862  >  1935 [PSH, ACK] Seq=19825 Ack=3483 Win=79744 Len=16387 TSval=637858516 TSecr=637858516"
"92","2.431580","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=36212 Win=107136 Len=0 TSval=637858516 TSecr=637858516"
"93","2.431593","192.168.2.20","192.168.2.20","TCP","73","39862  >  1935 [PSH, ACK] Seq=36212 Ack=3483 Win=79744 Len=1 TSval=637858516 TSecr=637858516"
"94","2.431641","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=36213 Win=107136 Len=0 TSval=637858516 TSecr=637858516"
"95","2.431659","192.168.2.20","192.168.2.20","RTMP","6084","Video Data"
"96","2.431674","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=42225 Win=110336 Len=0 TSval=637858516 TSecr=637858516"
"97","2.469418","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=42225 Ack=3483 Win=79744 Len=8 TSval=637858553 TSecr=637858516"
"98","2.469511","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=42233 Win=110336 Len=0 TSval=637858554 TSecr=637858553"
"99","2.469527","192.168.2.20","192.168.2.20","RTMP","453","Audio Data"
"100","2.469535","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=42614 Win=120960 Len=0 TSval=637858554 TSecr=637858554"
"101","2.469545","192.168.2.20","192.168.2.20","TCP","4176","39862  >  1935 [PSH, ACK] Seq=42614 Ack=3483 Win=79744 Len=4104 TSval=637858554 TSecr=637858554"
"102","2.469574","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=46718 Win=120960 Len=0 TSval=637858554 TSecr=637858554"
"103","2.469591","192.168.2.20","192.168.2.20","RTMP","12293","Video Data"
"104","2.469605","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=58939 Win=120960 Len=0 TSval=637858554 TSecr=637858554"
"105","2.507940","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=58939 Ack=3483 Win=79744 Len=8 TSval=637858592 TSecr=637858554"
"106","2.508017","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=58947 Win=120960 Len=0 TSval=637858592 TSecr=637858592"
"107","2.508029","192.168.2.20","192.168.2.20","RTMP","4934","Audio Data|Audio Data"
"108","2.508057","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=63809 Win=120960 Len=0 TSval=637858592 TSecr=637858592"
"109","2.508063","192.168.2.20","192.168.2.20","RTMP","1501","Video Data"
"110","2.508069","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=65238 Win=120960 Len=0 TSval=637858592 TSecr=637858592"
"111","2.548172","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=65238 Ack=3483 Win=79744 Len=8 TSval=637858632 TSecr=637858592"
"112","2.548233","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=65246 Win=120960 Len=0 TSval=637858632 TSecr=637858632"
"113","2.548252","192.168.2.20","192.168.2.20","RTMP","16873","Audio Data|Audio Data|Video Data"
"114","2.548279","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=82047 Win=120960 Len=0 TSval=637858632 TSecr=637858632"
"115","2.589592","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=82047 Ack=3483 Win=79744 Len=8 TSval=637858674 TSecr=637858632"
"116","2.589677","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=82055 Win=120960 Len=0 TSval=637858674 TSecr=637858674"
"117","2.589698","192.168.2.20","192.168.2.20","RTMP","4542","Audio Data"
"118","2.589730","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=86525 Win=120960 Len=0 TSval=637858674 TSecr=637858674"
"119","2.589740","192.168.2.20","192.168.2.20","RTMP","2112","Video Data"
"120","2.589751","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=88565 Win=120960 Len=0 TSval=637858674 TSecr=637858674"
"121","2.628705","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=88565 Ack=3483 Win=79744 Len=8 TSval=637858713 TSecr=637858674"
"122","2.628802","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=88573 Win=120960 Len=0 TSval=637858713 TSecr=637858713"
"123","2.628826","192.168.2.20","192.168.2.20","RTMP","7074","Audio Data|Audio Data|Video Data"
"124","2.628866","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=95575 Win=120960 Len=0 TSval=637858713 TSecr=637858713"
"125","2.669219","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=95575 Ack=3483 Win=79744 Len=8 TSval=637858753 TSecr=637858713"
"126","2.669316","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=95583 Win=120960 Len=0 TSval=637858753 TSecr=637858753"
"127","2.669344","192.168.2.20","192.168.2.20","RTMP","16179","Audio Data|Audio Data|Video Data"
"128","2.669394","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=111690 Win=120960 Len=0 TSval=637858753 TSecr=637858753"
"129","2.709354","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=111690 Ack=3483 Win=79744 Len=8 TSval=637858793 TSecr=637858753"
"130","2.709448","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=111698 Win=120960 Len=0 TSval=637858793 TSecr=637858793"
"131","2.709500","192.168.2.20","192.168.2.20","RTMP","4940","Audio Data|Audio Data"
"132","2.709568","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=116566 Win=120960 Len=0 TSval=637858794 TSecr=637858794"
"133","2.709599","192.168.2.20","192.168.2.20","RTMP","5510","Video Data"
"134","2.709626","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=122004 Win=120960 Len=0 TSval=637858794 TSecr=637858794"
"135","2.749135","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=122004 Ack=3483 Win=79744 Len=8 TSval=637858833 TSecr=637858794"
"136","2.749228","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=122012 Win=120960 Len=0 TSval=637858833 TSecr=637858833"
"137","2.749254","192.168.2.20","192.168.2.20","RTMP","7193","Audio Data|Video Data"
"138","2.749300","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=129133 Win=120960 Len=0 TSval=637858833 TSecr=637858833"
"139","2.788199","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=129133 Ack=3483 Win=79744 Len=8 TSval=637858872 TSecr=637858833"
"140","2.788258","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=129141 Win=120960 Len=0 TSval=637858872 TSecr=637858872"
"141","2.788272","192.168.2.20","192.168.2.20","RTMP","16675","Audio Data|Audio Data|Video Data"
"142","2.788309","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=145744 Win=120960 Len=0 TSval=637858872 TSecr=637858872"
"143","2.829082","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=145744 Ack=3483 Win=79744 Len=8 TSval=637858913 TSecr=637858872"
"144","2.829176","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=145752 Win=120960 Len=0 TSval=637858913 TSecr=637858913"
"145","2.829201","192.168.2.20","192.168.2.20","RTMP","9967","Audio Data|Audio Data|Video Data"
"146","2.829241","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=155647 Win=120960 Len=0 TSval=637858913 TSecr=637858913"
"147","2.868169","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=155647 Ack=3483 Win=79744 Len=8 TSval=637858952 TSecr=637858913"
"148","2.868254","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=155655 Win=120960 Len=0 TSval=637858952 TSecr=637858952"
"149","2.868285","192.168.2.20","192.168.2.20","RTMP","7641","Audio Data|Video Data"
"150","2.868338","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=163224 Win=120960 Len=0 TSval=637858952 TSecr=637858952"
"151","2.908687","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=163224 Ack=3483 Win=79744 Len=8 TSval=637858993 TSecr=637858952"
"152","2.908778","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=163232 Win=120960 Len=0 TSval=637858993 TSecr=637858993"
"153","2.908800","192.168.2.20","192.168.2.20","RTMP","13528","Audio Data|Audio Data|Video Data"
"154","2.908844","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=176688 Win=120960 Len=0 TSval=637858993 TSecr=637858993"
"155","2.949017","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=176688 Ack=3483 Win=79744 Len=8 TSval=637859033 TSecr=637858993"
"156","2.949075","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=176696 Win=120960 Len=0 TSval=637859033 TSecr=637859033"
"157","2.949097","192.168.2.20","192.168.2.20","RTMP","4990","Audio Data|Audio Data"
"158","2.949130","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=181614 Win=120960 Len=0 TSval=637859033 TSecr=637859033"
"159","2.949141","192.168.2.20","192.168.2.20","RTMP","2610","Video Data"
"160","2.949152","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=184152 Win=120960 Len=0 TSval=637859033 TSecr=637859033"
"161","2.988998","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=184152 Ack=3483 Win=79744 Len=8 TSval=637859073 TSecr=637859033"
"162","2.989097","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=184160 Win=120960 Len=0 TSval=637859073 TSecr=637859073"
"163","2.989124","192.168.2.20","192.168.2.20","RTMP","4406","Audio Data|Audio Data|Video Data"
"164","2.989164","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=188494 Win=120960 Len=0 TSval=637859073 TSecr=637859073"
"165","3.028738","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=188494 Ack=3483 Win=79744 Len=8 TSval=637859113 TSecr=637859073"
"166","3.028831","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=188502 Win=120960 Len=0 TSval=637859113 TSecr=637859113"
"167","3.028859","192.168.2.20","192.168.2.20","RTMP","8603","Audio Data"
"168","3.028908","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=197033 Win=120960 Len=0 TSval=637859113 TSecr=637859113"
"169","3.028922","192.168.2.20","192.168.2.20","RTMP","257","Video Data"
"170","3.028936","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=197218 Win=121856 Len=0 TSval=637859113 TSecr=637859113"
"171","3.067625","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=197218 Ack=3483 Win=79744 Len=8 TSval=637859152 TSecr=637859113"
"172","3.067707","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=197226 Win=121856 Len=0 TSval=637859152 TSecr=637859152"
"173","3.067732","192.168.2.20","192.168.2.20","RTMP","882","Audio Data|Audio Data"
"174","3.067762","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=198036 Win=121856 Len=0 TSval=637859152 TSecr=637859152"
"175","3.067782","192.168.2.20","192.168.2.20","TCP","12370","39862  >  1935 [PSH, ACK] Seq=198036 Ack=3483 Win=79744 Len=12298 TSval=637859152 TSecr=637859152"
"176","3.067824","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=210334 Win=121856 Len=0 TSval=637859152 TSecr=637859152"
"177","3.067843","192.168.2.20","192.168.2.20","TCP","12364","39862  >  1935 [PSH, ACK] Seq=210334 Ack=3483 Win=79744 Len=12292 TSval=637859152 TSecr=637859152"
"178","3.067876","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=222626 Win=121856 Len=0 TSval=637859152 TSecr=637859152"
"179","3.067890","192.168.2.20","192.168.2.20","RTMP","974","Video Data"
"180","3.067922","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=223528 Win=121856 Len=0 TSval=637859152 TSecr=637859152"
"181","3.108813","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=223528 Ack=3483 Win=79744 Len=8 TSval=637859193 TSecr=637859152"
"182","3.108906","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=223536 Win=121856 Len=0 TSval=637859193 TSecr=637859193"
"183","3.108940","192.168.2.20","192.168.2.20","RTMP","14983","Audio Data|Audio Data|Video Data"
"184","3.108999","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=238447 Win=121856 Len=0 TSval=637859193 TSecr=637859193"
"185","3.148268","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=238447 Ack=3483 Win=79744 Len=8 TSval=637859232 TSecr=637859193"
"186","3.148331","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=238455 Win=121856 Len=0 TSval=637859232 TSecr=637859232"
"187","3.148363","192.168.2.20","192.168.2.20","RTMP","3816","Audio Data|Audio Data|Video Data"
